"restaurant_name","place_id"
"Punjabi Kitchen Express","ChIJcfc3twMNdkgRwO4EbhhQwKw"
"Mama's Nepalese Restaurant","ChIJD6rcXi8NdkgRJWx2fTjFYdE"
"Priyas Tandoori","ChIJI7p1seZydkgR1dQDp8LmCIM"
"Twentynine hounslow","ChIJkZsLCdcMdkgR9SvNw7mfcJA"
"Karak Chaii Hounslow","ChIJzZ75u08NdkgRcv8YUGPujAo"
"Bombay Bowl","ChIJURbmjTQNdkgRRrh1_5HQY8A"
"An Te Ra Ruchulu","ChIJQ3onAUENdkgRaGWNMVaDGmw"
"The Flavor Factory","ChIJoWmA1HcNdkgRy308glgVS8s"
"Red Hot Chilly Pepper","ChIJU7T2LzUNdkgRNJSl37HF_jg"
"hunger's 10","ChIJg4ZVwZINdkgRU9jgq-yvX-c"
"Chat Mahal","ChIJ6UCcSAANdkgRhH7OcUZz5-Y"
"Delights Cafe","ChIJ0yYFTkVzdkgRxgUFf9pqyzM"
"Achari","ChIJJTPw9jxydkgRP6P9yMg-pvc"
"Bulstrode Pub","ChIJ1WtRpdcMdkgR50ULzC34oQI"
"The Black Horse","ChIJv662DSYNdkgR-CgGIDynamc"
"Meri Marzi","ChIJ66mNNAANdkgR69Y3oHkVrU8"
"Delhiwala","ChIJS88-MQANdkgRkft-l01oaKQ"
"Express Grill & Curry","ChIJrY9u3NZydkgRj5YGsFxI2LY"
"Zam Zam","ChIJLU7CxeRydkgRcI0TaxzmrgA"
"PANSHI","ChIJUf24EqUNdkgR8WYzX696cg8"
"Taste of Pakistan Restaurant and Take away","ChIJEYKAg0pzdkgRef35ZyDjV8g"
"Bukhara Restaurant & Banqueting","ChIJPxvLElFzdkgRItYAcIbt-uU"
"Biryani hub","ChIJDxjXbmpzdkgRFB9k3a9SoXE"
"Butt Karahi Hounslow","ChIJJfBpgbhzdkgR4eJFjTRBsSU"
"Agrawala","ChIJLzVBXQANdkgRIAnQWFT0J1M"
"Paradise Biryani","ChIJI1LcO8kNdkgRj0vDILscQvw"
"Americano Indian Fusion, Hounslow","ChIJp3MEtdcMdkgRVUlwe_UfpgQ"
"Noor Delicious Food","ChIJiTGhf2VzdkgRh7rWRyS-EOw"
"Hot Plate Buffet","ChIJofSuPy8NdkgRxFgY6fWeLl0"
"takaa tak banqueting","ChIJuw1hSLJzdkgRGw6aa_R5aSk"
"Desi Curry Lounge","ChIJFbSG8a1zdkgRw2HYwWQEdMo"
"Memories of India Osterley","ChIJG5IQ4RkNdkgRevZcigaWJas"
"Saravanaa Bhavan Southall","ChIJp-powqxydkgRAN1v-hIorXw"
"Kulcha Express® Hounslow","ChIJF7a4JMpydkgRqAvtDd4bNGA"
"Delhi delights","ChIJT66P-0dzdkgRd_nPTc7aZqM"
"Apna Punjab","ChIJX8OqcsdzdkgRlZqRe6duKjU"
"Aahar Indian Vegetarian Restaurant","ChIJI8CCdXkNdkgRfEI-gFAYGa0"
"Takaa Tak, Hayes","ChIJCYlmQUZzdkgRvGCYvs9-jRk"
"Madhu's","ChIJ3bvHBbFydkgRyj3SZax8xJs"
"Curry Delight Indian and Nepalese Cuisine","ChIJzZdn04lydkgR5viHHg9Tsho"
"AL-Hyderabadi Biryani & Grill Hayes","ChIJebsb6hBzdkgRvVwocLcoak8"
"Poornima","ChIJKbXet1QNdkgRJhaqnxx5eOg"
"Panjab Palace","ChIJTUP3qadzdkgROnRj2GMgwbc"
"Spice Village Southall","ChIJc4McpalydkgRD_mt7zJ_kd8"
"Doaba Taste","ChIJu4n4e3NzdkgRb7zmVwgDIOQ"
"Mehfil Restaurant, Banquet and Catering","ChIJV96bgK1ydkgRgwspRjLZEDc"
"Ticca Tikka","ChIJT2oRTFMddkgRz3nRn1RpWTA"
"S E Punjabi Flavours","ChIJ-VlPJGZvdkgRlTOXQLXy2YE"
"Smokin Naaz","ChIJOVzUHzFvdkgRvUdWz-5PGQM"
"Kolapata","ChIJjwAXPdIcdkgRyYRetAjUw6o"
"INDIAN MASALA","ChIJAcmzDcYcdkgRrQSv1lQE-BE"
"Palace Tandoori","ChIJ5wvpcwJydkgRkOIy3nyxWP0"
"PUNJABI CHULA","ChIJK7LulkBzdkgRywdvPWPZoQ8"
"The Prince of Wales","ChIJt79Q0btydkgRAdDjJq4c-Hc"
"Punjab Sweets & Spices","ChIJO3ghEXxxdkgRGMnBOgiGIzQ"
"Mantra Lounge","ChIJgdBSxAYFdkgRj0UqJKpDJTw"
"Spuntino - Heathrow T3","ChIJFZURWE9zdkgR2tKh0dMSS_8"
"The Grand Chef Restaurant","ChIJZzhF1j5tdkgRIL527ZEtG5Y"
"Papu da Dhaba","ChIJvy3q7JZzdkgRsiJ-RVQFNDU"
"Shan Shui, Chinese Kitchen","ChIJffr0uQJzdkgRAdVIRhWjg8c"
"King William Heathrow","ChIJGRge3jxydkgRyFJEwzmLi8o"
"The Orangery by Sapna","ChIJt1NYgD9zdkgRthi6PKsUB2o"
"Apna Pind","ChIJH0NN1bNydkgRvYLew3Qa-MQ"
"Zayka","ChIJo8VaX40NdkgRN8B6zXYTd58"
"The Grand Restaurant And Bar","ChIJQ7FSYr5ydkgRIlC_VOGebzs"
"Agar Tandoori","ChIJxS4G1sAcdkgRx2pvNATz9H4"
"The Oceanic Pub & Kitchen","ChIJiT88WV9zdkgRvNt4FzjF-RU"
"Meri Marzi","ChIJK1EyQZ5zdkgRUWBHM1S4j7U"
"The Scotsman","ChIJUf_wFrtydkgRVSJGmqp3SOY"
"Midpoint","ChIJsxtpNaEcdkgRiu2fIzZ7etE"
"Biryani Wala®","ChIJox4G8ARzdkgRugg42sX6A0M"
"Curry’s Cocktail Club (C3)","ChIJrXW314YNdkgR75PFIV7kO5c"
"Bayleaves Tandoori","ChIJf40CS6kNdkgR3WHah-XNcWw"
"The Indian Gymkhana Club","ChIJxTNF5hgNdkgRjRAqfozYMdc"
"Taste of Lahore","ChIJhSMNk4YNdkgRCvPM7J99M_U"
"The Dj's Kitchen","ChIJl4Q5rFANdkgRrCjzGMWnsZc"
"Laguna Restaurant & Events","ChIJMSn48YgNdkgRxTq4-n_WRsw"
"Charcoal Lebanese Grill","ChIJJ2RlO5QNdkgR9WYjSeCL4Ac"
"Monkey Temple","ChIJE8A6tjEOdkgRDYUn7h_D7HE"
"Lahori Restaurant","ChIJ19_aAC0OdkgRPnfNtg1BWJo"
"Annapurna Restaurant","ChIJ6999s0AOdkgRr6eVIgIPojY"
"Kathmandu Inn","ChIJ_VgsdzMOdkgRxw--XLawwiA"
"SPICE ROOT","ChIJm_YVEyYPdkgR_uxt4PW_s9M"
"Dawat Chiswick","ChIJVT_rFNEPdkgR6AJIY05akG0"
"Spiice 8 | Authentic Indian street food","ChIJGzpBOgANdkgRtpp3LQELGsc"
"Taj Indian","ChIJUSJ8RhsOdkgR5bhcoDeYOGY"
"Anokha","ChIJYbZ6WhkOdkgRs8FC_p_JV50"
"ANIMA Φ","ChIJNbH51vUNdkgRNKk3ca7C8N4"
"Holy Cow - Fine Indian Food - Indian Takeaway in Hammersmith, London","ChIJodSiKUgOdkgRcU9GzGaM8os"
"Mahdi Restaurant","ChIJv0wfa7UPdkgRodNgw2yM-Zs"
"Chilli Spice & Wine","ChIJkVzjgC8OdkgRooqcT_WWJts"
"Monty's Tandoori","ChIJP7ZM9_UNdkgRew0pHi-RztA"
"naama","ChIJl1o_2dIPdkgR3_KFIGK980A"
"Patri Northfields - Indian Street Food Restaurant and Bar","ChIJMdAW3ocNdkgRL13iCB9ssg8"
"Tandoori Villa","ChIJf0D3vPINdkgRaBWbi1cN1uI"
"Galata Pera","ChIJxYIHEcYNdkgRD0ZTbWjLKRg"
"sucess worker","ChIJBQt1YxkPdkgREqTLaIkJL6k"
"Oriental Express","ChIJgSMQfiUOdkgRko8aubjlvkc"
"Papaya","ChIJAfz9QpANdkgRa0g9Rf5scNQ"
"AMIRI RESTAURANT & LOUNGE","ChIJE7jUPwANdkgRwHPat2Mg2II"
"Time Bistro Bar","ChIJiZq9FPUNdkgRRIAYh9u3wkk"
"The Anglesea Arms","ChIJRUUTrDQOdkgRzg8HmoeiG0Q"
"Piano Restaurant","ChIJAYdkekcOdkgRdrsSuiXh8Nk"
"Spice Magic Restaurant","ChIJgT1ybJANdkgRWyir8yGh5cI"
"Grilandia Chiswick","ChIJO10606oPdkgRTJHuBR_9QNw"
"Raitakrai Thai Richmond","ChIJycIWPloNdkgRUTEQbfh6Zw4"
"Chatora - The City","ChIJM8Ni8asDdkgRB_OOTr9Mn5k"
"Four Regions","ChIJdXQNbDEMdkgRLiD0qvOMJjo"
"Curry Leaf","ChIJP0RuxnEOdkgROxn8PiugjBU"
"Haweli Restaurant ® Southall","ChIJncsvWiRzdkgRxHR32pSMjdM"
"Lahori Masala Southall","ChIJ80UnZB9zdkgRy652Q50GxCM"
"Southall Spice","ChIJNVsUlSBzdkgR1suy6GwOhsg"
"Butt Karahi Southall","ChIJSZ2m-tJzdkgRVu0d6EsEPhE"
"Watan - Afghan Restaurant Southall","ChIJmx1yM6pydkgRktUKTQ2D2wg"
"Shinwari Southall","ChIJo8qofhJzdkgR_Zh3gz3aokM"
"Roshni Restaurant","ChIJj4O2wFQNdkgR8pLvJb_BJ2g"
"Susegad Café Southall ( Goan and Indian Street food)","ChIJ6YXvAh5zdkgREsASpmuFJ_s"
"Gifto’s","ChIJ6QvqmqlydkgRC0vizNyK2wU"
"The Nizam's Biryani Restaurant (Southall)","ChIJbVKq1nQNdkgR0-xiU64e3X8"
"Kulcha Express® Southall South Rd","ChIJXzsZkVZzdkgRWI2-njiM-s0"
"Taste of Punjab Southall","ChIJcR8PjlUNdkgRXgO3oth2CCY"
"CHAAT HOUSE SOUTHALL","ChIJ_TqOGIxzdkgRF_GBuXunh0c"
"Kulcha Express® Southall The Green","ChIJG_gIlVINdkgRO5Os09AUIvk"
"Brilliant Gastro by Dipna Anand","ChIJy_sy1pJzdkgRvo_dTljJLX0"
"Jalebi Junction","ChIJ2bdlrqtydkgRLkMDvFbEWoY"
"Shahi Naan Kebab","ChIJUwYeCQBzdkgR2hjUkZYGh-k"
"The Terrace","ChIJufQsXtQNdkgRzbXrcc2LVmY"
"Delhi Wala","ChIJz98UJrJydkgRDcPnkKMKlYY"
"Punjabi Junction","ChIJCZhGZokTdkgRFE63mFn3vYE"
"Moti Mahal","ChIJbfqGsqtydkgRrYf0H_6WLcc"
"Delhi 7","ChIJu7m4aMhzdkgRgrQYFEVgfl8"
"Taste of Lahore Southall","ChIJtVxZpKlydkgRVaMpXIp1x58"
"Tanu's Kitchen","ChIJayH9A6xzdkgRp62J3hgsK2g"
"Chaiiwala","ChIJkTGGugxzdkgR6ojUAVwg0kc"
"Shahanshah","ChIJYYsewlUNdkgR524u96Iff80"
"Rita's Chilli Chaat Corner","ChIJbyFVs6tydkgRTQFr8KYrkbI"
"ICY N SPICY","ChIJAQ2KgysNdkgRGy0RFes3SPw"
"Biryani Hub Southall","ChIJJV7a3u0NdkgR_JgcORQpv7U"
"Sanjha Chulla","ChIJx7QCjLFydkgR_7W4MQ9--cM"
"Nargis Kenyan Restaurant","ChIJiUeDgq1ydkgRogcU_WZUzNc"
"Real Taste Of India","ChIJq6p2PbJydkgRcPzXHlGQpP0"
"GOPAL SEVEN SPICES","ChIJdTxvfrVzdkgRtALlc6HvPBY"
"Roxy New Asian Tandoori Centre","ChIJ9Vi-I7JydkgRMAYZEMaZwOg"
"Karak Chaii Southall","ChIJnT7UDkFzdkgRh7zTEErNkN0"
"Chutnee","ChIJmygYzj5zdkgRJyaAionqDOI"
"Royal Khan","ChIJiTEMtKtydkgRe1sEPJzZU50"
"Punjabi Naans & Kulcha King","ChIJf5I8hLANdkgRJ8WG6SX2O6k"
"Biryani@86","ChIJoUH1xbhzdkgRBH8S1Uw8P1Q"
"Roti Shack","ChIJ63lkrSgNdkgRSMVp5zVqEns"
"Dawat Restaurant","ChIJpfLtOhRzdkgRbJfRVTk3EUg"
"GT Road Restaurant Hayes","ChIJ7573xcttdkgRowiTODJk0oQ"
"Chattpatta Corner Southall","ChIJf7Ha_JlzdkgRCk3IBGHwjng"
"PRASHAD SWEETS","ChIJNa3-qKxydkgRJ_MJ1yGqs6c"
"Southall Kebabish","ChIJc_fn0CFzdkgRwKwfCbhCyao"
"OCC Bar & Restaurant","ChIJsexFjzENdkgRltE52nbmLXo"
"Sambal Express Extra Southall","ChIJpW-xuqxydkgRRdg8gQsmuVU"
"Millenium Tandoori Restaurant","ChIJY_TxiUJtdkgRrEghJuTZox8"
"Spicy sub southall","ChIJsy1BV1ENdkgR9B5JT3gOnoc"
"Ceylon Chennai Xpress","ChIJ-xoF9LMSdkgRdFfAzB2J84I"
"Noormahal Sweets","ChIJ7cQ-LapydkgRbhKAkG7mXzo"
"Blue Orchid Restaurant and Bar","ChIJlz0G37QSdkgRtZDS5jjRlvw"
"Lahori Savour","ChIJ6xucbbJydkgRmXQ5y1CX-ak"
"The Shahi Nan Kabab, ""Original Since 1969""","ChIJwbEMeK1ydkgRGbwvAwkugBY"
"Kings Spice","ChIJq1a_UrFydkgR-bIl7-EwOKk"
"Magic Masala Greenford","ChIJ7yoJxkcTdkgRhhhAO100q1Y"
"Kabul Express Restaurant & Banqueting Hall","ChIJ1-ACI6tydkgROveMdkY_Mmw"
"Delli Bites","ChIJs0OY3NtvdkgRSqEyYYRDUt0"
"Karma Lounge","ChIJ_8wc1W9vdkgRIJPusL0q5ow"
"Dhamaka Restaurant","ChIJsYoV42ptdkgRKX665PFI2is"
"Star Of India","ChIJNZ4BEmFtdkgRP7E4tULr6Fk"
"North Indian Rasoi","ChIJeZ1KJaRtdkgRiwPlbTPv62E"
"Prantha Junction","ChIJKRDKGwBvdkgRCLmZz4rxD6Y"
"Four Feathers Uxbridge","ChIJx8wwvHFudkgRk4pkiwkrZRg"
"Shahi Biryani Uxbridge","ChIJewRDvQpvdkgRQsoPrdc0TDU"
"Tikka Nation Uxbridge","ChIJWbQZkIdvdkgRb7mNijjRN-Q"
"Chutneys Indian Takeaway","ChIJY9mVUnBudkgR34hkwyBNHOk"
"Blue Saffron","ChIJr_z0R0lsdkgRSxXhFC6UNFw"
"DUM Factory Limited","ChIJcc2-UgBvdkgRHCROzTBFBCQ"
"Tamara Lounge","ChIJE_eMm5NtdkgR3gFgTTk7lHs"
"Chaiiwala","ChIJ48oj8LFvdkgRvmTG7HzUhfA"
"Korba Restaurant","ChIJg_S1VLdvdkgR8wwLV20hBJk"
"Zeera Indian Takeaway","ChIJ99rhZbptdkgRkhlvQNMhy9Y"
"Shree Krishna Vada Pav (SKVP) - Uxbridge","ChIJE4SABR9vdkgRZpeocjesE0A"
"Punjabi Spicy Tadka","ChIJOdOqeABtdkgRycwH1l7IL8E"
"Sarasas Indian Restaurant Hayes","ChIJE3NbVXttdkgRiXVybzicSvY"
"Shahs","ChIJxUBuE6NvdkgR5t3Xn0lDl_M"
"Nabab Restaurant","ChIJU0sHJVJpdkgRkXSfAwJwOCY"
"Tandoori hub","ChIJP08LYwBtdkgRJVj3rXZv2P8"
"Zaike - The Flavours of India","ChIJ1RhT8mF7dkgRq1nPZkF4YAI"
"Darjeeling Tandoori","ChIJa2RWr8VtdkgRETcp1ne7cX0"
"Kho Kho Ruislip","ChIJJZ8tn_RtdkgRbQtzhSWZ_dw"
"The Crisp London","ChIJV-HD56ZtdkgR9VoXUeb2XHQ"
"Taste of Afghanistan","ChIJBzvHopNtdkgRFnaJ4249zs4"
"Desi Tadka","ChIJTWZAQ19tdkgROYqfDQcJGOM"
"Al-Hyderabadi Mandi Biryani","ChIJSUxjI-BtdkgRwvKTiqHTVoQ"
"Kulcha Express® Hayes","ChIJG6fd03ttdkgRlGuxTHVQcQo"
"Taste of Village Pakistani Restaurant","ChIJz0IB4NZtdkgRFLGBTqOo4_I"
"Dawat Restaurant, Hayes","ChIJs212TXhtdkgRCv1emBe3VAA"
"Sarasas","ChIJRw5Zmv1tdkgRQOBWPVvW4n0"
"Apna Dera","ChIJ93MsJuRtdkgRzv2LrVTNJAQ"
"Desi flavours London","ChIJlye9GNltdkgRsaBNsOOo2sQ"
"Friends Junction","ChIJ4_-BtIltdkgRNKLieqnlZco"
"Blue Ginger Kitchen","ChIJt3rRWg5udkgRcibfr6dgnww"
"Delhi Ka Tadka","ChIJafCkJgBtdkgRzheddaJ6asM"
"Indiawaale by The Arth (इंडियावाले)","ChIJL10Fg0wVdkgRADJeCqDCOhA"
"The Indian Spice","ChIJK-7yBjltdkgReVBi3O840Po"
"Vra by Sarasas","ChIJq_MZ418VdkgRrM-edcJyaOc"
"Chaii Pot","ChIJzV52Qh1vdkgRMmQq4ftRBdA"
"Moonlight Delight Hayes","ChIJh-LWl-5tdkgR8SvWyF58wgs"
"Eelathu Suvai","ChIJcXhfVmNtdkgR7GV_xtWYGjE"
"BRISK IT","ChIJx4uBZABvdkgRt77wBrlinuo"
"The Indian Poet","ChIJtyjeGQBtdkgRi4OKhcRtPIA"
"Chaiiwala","ChIJwTPeI0htdkgRACW_V6rbIYI"
"Dragon Rickshaw","ChIJ__-r6G9udkgRzLoelQ0Kxcs"
"Ottimmo Bao Bao","ChIJiyJkgXBudkgRLrsrVjo6XO4"
"Spice","ChIJ-wpDbO5sdkgRlHgE1MWxibQ"
"Martin's Place","ChIJaZT2gnBudkgRSMsUH5d0D6c"
"Breakspear Arms","ChIJX5CR0WpsdkgRgAYL5OgOLJ8"
"Tikka Nation Ruislip","ChIJ0TGfjlptdkgRLPDkeG56zDI"
"Gurkha's Pride","ChIJJWLCw_VsdkgRgSNY0VVNNDI"
"Good cod London","ChIJxSbJ4f9tdkgRBrWlqsXCIBs"
"wagamama uxbridge","ChIJj4tMQ3dudkgRa-wEJGibJCY"
"Red Iron Burgers","ChIJS8spaHdudkgRU182_g5su4c"
"Lahore Eastcote","ChIJFZK7gsVsdkgRHvqeTlqNABA"
"Taj Mahal","ChIJ_ZZI9EJtdkgRhOAJyIO8aVg"
"Masala Restaurant","ChIJgWqm6bUcdkgRCPmoFH-Mv5U"
"Patiala Junction","ChIJLwYMu0NzdkgR51dlDewAgig"
"Shahi Haweli","ChIJDxn6X6sNdkgRKi8XuZ1E0FM"
"Punjab Vibes","ChIJm1cPqjANdkgRxbTdq_RIFyw"
"Kabuli Grill","ChIJUSPq-cYNdkgRzvFPVMhTarw"
"Chaskaa Chaat Bhandaar","ChIJrwCOi69zdkgRVzd34jbL8Q4"
"Kathmandu Zone, Nepalese Restaurant, Southall","ChIJqX8I3F4NdkgRwVoJwNPLxFg"
"Chandni Chowk","ChIJvby4tKtydkgR0RZ0-Mguz7c"
"London Dhaba","ChIJI7yY6zANdkgRM59kpgquc7U"
"Lavish Bar & Restaurant","ChIJndZSqqcNdkgR_aJiEFMn_48"
"Quality Foods - Authentic Indian Food","ChIJ5975QwBzdkgRKRHIG1rjVzM"
"Grapes Tandoori Indian Restaurant","ChIJgX33ZWNtdkgRvaDlXcA4S2k"
"Karahi Junction Indian Restaurant Hayes","ChIJ73N6cXttdkgRUU6Fgsp_L58"
"Punjabi Kitchen","ChIJS0gPaZYSdkgR1zThylPGpqg"
"Punjab Naans","ChIJpRvJhQNzdkgRIvEShDfj1f0"
"SHOOR BAZAR","ChIJSS02_SQNdkgR-r2Xp7NHrUE"
"Bubble Chaai Lab","ChIJ9yhoqJgNdkgRM1LgZM73khw"
"Nandini's","ChIJXQFReYRydkgRD2bbGBOYnu8"
"Rehan Fast Food","ChIJx9V19E5zdkgRV56YGFSxWJE"
"Triple 'S' Caterers","ChIJE4Tx4LZydkgRcWCnTISgrf8"
"Poonam","ChIJr6qgnLBydkgRM8c0Y634i_8"
"Panji Sweets & Savories","ChIJE9cl21QNdkgRU1H8pbW-pcw"
"Greenford Tandoori","ChIJgQl7sZcSdkgRpGzWSbhNw78"
"Shah Jee Dhaba","ChIJvThZkJdzdkgRDJajgn_qvow"
"Namaste Gurkha - Hayes","ChIJV2VaIGlzdkgRTiDTxTu9oBg"
"Hayes Spice","ChIJJWzbRVJzdkgRU9d7psj-pzM"
"Bai G food court","ChIJh1sMeABzdkgRB8C_WNjtU5g"
"Ginger & Spice","ChIJbRSHLgBzdkgRDo9IKSHkd34"
"Icy N Spicy Hayes","ChIJ57DGIe1zdkgRhe8f_d-vUo0"
"Momo Rendezvous","ChIJPcieDQBzdkgRRRZWPKe7QNU"
"Zara 1","ChIJ-5DtEIRydkgR-UmCnyj2S5U"
"Pink City Restaurant","ChIJx-7dN8VzdkgRYMyD4xSXHDA"
"Chaiiwala","ChIJswoGPSZzdkgRWADQxY7g5Ys"
"Hot 'n' Spicy Hayes","ChIJGT2qf4RydkgRxfPLsfsDk14"
"Pind Punjabi","ChIJfd6mPINydkgRxZkU96OwyLQ"
"Biryani Hub","ChIJIzbiXahzdkgRe5ZohUCiuG8"
"Pakistan Biryani Corner","ChIJsexOSqtzdkgR7MdqAET3X7o"
"Dabangg Kitchen","ChIJYUf0tHEDdkgRMnfyr_89mBs"
"Biryani Max Hayes","ChIJpxaZKHRzdkgRQRUaEHvGzrc"
"Fish & spice","ChIJ0xi4FyNzdkgRYoFjquQUCkk"
"Roop Food Corner","ChIJuR6SGKFzdkgRr45du6xtlKw"
"The Great Western","ChIJH4fmb3tydkgRepCJ8NGMhnM"
"Panjeeri","ChIJr_KToCxtdkgRwMw4n5BhwIE"
"Moohi’s Kitchen","ChIJubXzbtFtdkgR6b9vEYgGPnc"
"Munchie bites","ChIJXcfr8oNtdkgR4pOPW3plroQ"
"Garari Hayes","ChIJDTeWVF9tdkgRDdqE8ZfhbYM"
"Samy Kitchen & Restaurant","ChIJKY02jUNtdkgR-SWHqbu5CPc"
"Kings Indian tiffin services","ChIJr9O6GMptdkgRydgwMkuVdr0"
"Riz's Spice","ChIJeY-N1nttdkgRI8dG3flEMPg"
"Sa-Mo-Sa","ChIJrQSna4ZtdkgR5hy5MioppZQ"
"Punjab Express","ChIJt4FlA3FtdkgRil39ibxX_1Y"
"Chaat House","ChIJB2xDUwBzdkgRXkVxDpvObH0"
"Hajveri Kebab & Grill","ChIJTw4hOANtdkgR_Ms0-2eArEg"
"Reho Lanka Street Food","ChIJM3txO29tdkgRVu7CQ0k-Vns"
"RARA DINING","ChIJ9wqhZU1tdkgRTCL1LRf33fs"
"Five Rivers Bar & Grill","ChIJxeCHTnhtdkgRSO9Ghtv5AU8"
"Saravanaa Bhavan","ChIJleGCAjQTdkgRK1JuZf9bqJE"
"Golden Sip","ChIJi8YNEycTdkgR27LkyvCClEQ"
"Praba Restaurant","ChIJKb8SfskTdkgRqm56-9OSkV4"
"Sambal Kitchen & Diner","ChIJ7wBRgBgTdkgRcVmjZEPbTZk"
"Hyderabadi Biryani","ChIJzyvwa7ltdkgRY3LHCTGfDyk"
"Indian street food:- Jack & Jill Foods Limited","ChIJc_8Wla8TdkgRk2vE6tU8d6o"
"Curry Mahal","ChIJNf6NZSETdkgRqyBPbKxsP-k"
"MTR","ChIJt0FB_VATdkgRu9nq9LytdqQ"
"PBK Greenford","ChIJL9GVoa0TdkgRaVguG4CbR40"
"Raj Mahal","ChIJM3mi0NESdkgRulTjYLxhsng"
"Indian Gastro Kitchen @ Kingsfield Arms","ChIJ4fzgixITdkgR8dHi1tKcz84"
"Rangoli Food","ChIJjzvznFETdkgRTRTNO0cHj8I"
"Bhatti","ChIJL2mIIwATdkgRXIKGMQZKTL4"
"Adyar Ananda Bhavan","ChIJLafwdKETdkgR6LLL6vPo63Q"
"Bamboo House","ChIJUXK7lzYTdkgRbmi1F6lULPI"
"Bihari Samosa Ghantawala UK (Main Branch)","ChIJRV7Pg08TdkgRepIw0fkSlcg"
"Chatkaaz","ChIJExpRlCcTdkgRNohJbiQoWbs"
"Ruby M's","ChIJcTC7jTYTdkgR1UF5rRkvzmI"
"Hamro Chautari","ChIJGaUcJicTdkgR5xnvBIyHYUI"
"Shree balaji sweets and savoury Ltd","ChIJocCtSC0TdkgR2lJEZbyr-gI"
"Dosa Express","ChIJZxhKQMsTdkgRGmg0WuL4TvY"
"Simply Indian","ChIJO_1xBNVsdkgRRlz-bu1CwrI"
"Jalaram Virpur Dham","ChIJ19l1T-kTdkgROdjS6A5k3Ko"
"Taste of Watan Harrow","ChIJAx0BIjkTdkgRXv0skdfCIv8"
"Masala","ChIJCUlZRcNsdkgRze2Eei1xCoU"
"Kolkata Roll Corner","ChIJzy0ocQATdkgRyERx_HYc22U"
"Standard Indian Takeaway","ChIJJ_C8CGhrdkgR5UXTJFcMFQU"
"Taste of Persia","ChIJd2DGRLwSdkgRnlR1zg2sRIQ"
"Chennai Srilalitha","ChIJ_f0oQZETdkgRiVrjeIQkJx0"
"Salt Bar Restaurant","ChIJcUCi4BATdkgRqORPMjG4LhY"
"Chaiiwala","ChIJXdyEtKUTdkgRWovaxDbQQtw"
"Shreeji Sweets","ChIJdXDRcicTdkgR9gFu8yye6YU"
"Shami Kebab Restaurant","ChIJDdAJJLYTdkgRDaMZ-EgZi4M"
"The Maharaja Sweets & Savouries","ChIJbQ_aSkYTdkgRVNyLjThPrdE"
"Sid's Takeaway","ChIJ3_lxwMBsdkgRoKrVKCAVn2k"
"New Fame's Food Ltd","ChIJOTBCqDYTdkgROjAQv445hfc"
"Shree Sai VadaPav","ChIJO_NgbzYTdkgRWHs0LQQPu6Q"
"Sundarban Tandoori","ChIJu8tEH1ISdkgR4cuOVGAgM64"
"Tikka and Talk","ChIJA4d8yxwTdkgRlxJttXDNQr8"
"Royal Nawaab Perivale","ChIJv-ycvGcSdkgR9UlEzmIK1xg"
"Royal E Punjab","ChIJ0UFXRbwSdkgRjt86UtTmFeQ"
"Station31 Indian and Indo-Chinese Restaurant and Sports Bar","ChIJ22RXNioSdkgRMT1y1_liMo8"
"Himalayan Spice London","ChIJf6PFIAANdkgRxHAIM7T-hBc"
"Lazzat wembley","ChIJaQMCmzsSdkgR0eoTPeJTFV0"
"Koz Ocakbasi Restaurant","ChIJd7VdMP8TdkgRqtuxJ4bzyaU"
"Vasanta Bhavan Wembley | Indian Pure Veg Restaurant","ChIJGeQK7VoTdkgRVoZ8BruvLz0"
"Almahmud Restaurant","ChIJhX1XMJQSdkgRJjYz4sF2V7U"
"Dawat Bar and Kitchen","ChIJp9TYw_8TdkgRnP0efRqjI_E"
"Anandha Bhavan - Best South Indian Veg Restaurant","ChIJwwUY7n8TdkgRKX9Ljh_ZivA"
"Ram's Pure Vegetarian Restaurant","ChIJ9e5gNpETdkgRLV0-ka4t7vk"
"The Madras Lounge – Non-Veg Indian Restaurant in Wembley, Indian Food Catering","ChIJU1UO5voTdkgRrls_1PauXDQ"
"Bombay Chow Indian and Indo Chinese Restaurant Wembley","ChIJzcc358UTdkgRJ71C0Ai5yZs"
"Takaa Tak Indian Restaurant - Ealing","ChIJ-UTfMxoOdkgRH0rmv4WxLOk"
"Arena Lounge UK","ChIJ9VBVBLsTdkgRrJGmgnLrdgo"
"Hello Mumbai","ChIJ5x6rnLQTdkgRhPkGVnHfSsA"
"Sakonis","ChIJNydejzoSdkgRtm6OVYVsaaY"
"Diu Bar & Restaurant","ChIJvz-j2qkRdkgRfnfqenQRNZ4"
"Palm Beach Restaurant Wembley","ChIJE1ER3zMSdkgR5IKHDVUTuwI"
"NK Arya Bhavan Wembley","ChIJvbZbjy0SdkgRBCJpfMYR4X0"
"Mumbai Avenue","ChIJ7c45OqYTdkgRcFvo5UPK8vk"
"Asher's Africana Pure Vegetarian Restaurant","ChIJlRw_-ToSdkgR2VGE2jhXK60"
"Gana Restaurant","ChIJg1wxXjESdkgR8qyRlDaQsCk"
"Mumbai Local Wembley","ChIJtY97jjoSdkgR2gl8Uny2vBU"
"Mumbai Zing","ChIJIa5iWSETdkgRZMVddZSCMPo"
